id,split,V,A,D,text
Nathans_Bylichka_36298_36360,test,2.8,3.4,2.8,"When she didn’t move, I knelt down and put a hand to her brow."
Nathans_Bylichka_36361_36438,train,3.1,3.4,3.0,"As soon as I touched her, her eyes opened into mine and she grabbed my wrist."
Nathans_Bylichka_3636_3713,train,3.0,3.0,3.12,"In a few minutes, we were getting out a block down from the abandoned church."
Nathans_Bylichka_36439_36455,train,2.1,3.5,2.1,I couldn’t move.
Nathans_Bylichka_36468_36478,train,3.1,3.0,3.6,"“Name me,”"
Nathans_Bylichka_36468_36488,train,3.0,3.12,3.38,"“Name me,” she said."
Nathans_Bylichka_36501_36569,dev,2.7,2.8,2.4,"I opened my mouth to ask for an explanation, but Nepthys stopped me."
Nathans_Bylichka_36570_36612,dev,2.7,3.1,3.4,"“Don’t name her ‘What did you say?’, okay?"
Nathans_Bylichka_36586_36605,train,3.0,3.2,3.0,‘What did you say?’
Nathans_Bylichka_36613_36733,test,3.0,2.8,3.1,The next thing that comes out of your mouth is probably what she’ll respond to until we figure out how to put her back.”
Nathans_Bylichka_36746_36762,train,2.0,2.83,2.34,I was at a loss.
Nathans_Bylichka_36763_36793,train,2.9,3.1,3.2,I’d never named anyone before.
Nathans_Bylichka_36794_36914,train,3.3,3.1,3.2,I thought back to one time when I’d been thinking about raising a family and remembered that I’d always liked the name –
Nathans_Bylichka_36928_36934,train,2.91,2.55,2.82,“Amy.”
Nathans_Bylichka_36947_36982,test,3.14,2.86,3.0,Nepthys looked at me incredulously.
Nathans_Bylichka_36983_37139,train,3.11,3.22,3.11,"“You awaken a magical being of unknown power from an enchanted stone, having purchased her with your own blood from a slave dealer, and you name her ‘Amy’?”"
Nathans_Bylichka_37140_37257,test,3.8,3.6,3.3,"Amy smiled at me and let go of my arm, but not before she brought my fingers to her lips and gave them one soft kiss."
Nathans_Bylichka_3714_3798,train,3.88,3.63,3.5,"After she paid the driver, she grabbed my arm, laughing, and we ran down the street."
Nathans_Bylichka_37270_37303,test,3.2,3.0,3.2,I stood up and Amy stood with me.
Nathans_Bylichka_37304_37338,train,3.29,2.57,3.0,“So …back to our garlicky friend?”
Nathans_Bylichka_37351_37366,test,3.0,3.0,3.1,"“I suppose so,”"
Nathans_Bylichka_37351_37477,train,2.75,3.25,3.25,"“I suppose so,” said Nepthys, “and you’d better pray to whatever god you think will listen that he won’t care we woke her up.”"
Nathans_Bylichka_37381_37477,train,2.3,3.4,3.2,“and you’d better pray to whatever god you think will listen that he won’t care we woke her up.”
Nathans_Bylichka_37490_37523,train,3.12,2.88,3.12,We walked back to the herb stand.
Nathans_Bylichka_37524_37677,train,2.7,2.8,3.2,"The vendor stared a little at Amy, his arms pausing in midair as he lit the stand’s little lamp, but we walked right around him and up the wooden stairs."
Nathans_Bylichka_37690_37807,train,2.57,3.0,2.14,"When Nepthys opened the little man’s door, he rolled over and grinned to see us, but when Amy walked in, he blanched."
Nathans_Bylichka_37808_37815,train,3.1,3.8,3.0,“What!”
Nathans_Bylichka_37816_37828,train,2.22,3.78,3.0,he screamed.
Nathans_Bylichka_37829_37841,train,2.22,3.44,3.44,“You idiots!
Nathans_Bylichka_37842_37857,train,2.75,3.12,3.0,You woke it up?
Nathans_Bylichka_37905_37920,train,2.7,3.1,2.7,"“But …but sir,”"
Nathans_Bylichka_37905_37965,train,3.0,3.1,3.1,"“But …but sir,” I said, “are you sure she’s no help to you?”"
Nathans_Bylichka_37929_37965,train,3.0,3.0,2.9,“are you sure she’s no help to you?”
Nathans_Bylichka_37978_38046,train,2.25,3.5,3.5,"“Not if you named it already, you ninny, and I’m sure that you have!"
Nathans_Bylichka_3799_3825,train,3.1,2.9,2.8,I heard the pulse already.
Nathans_Bylichka_38047_38053,train,2.25,3.75,3.5,Fools!
Nathans_Bylichka_38054_38115,train,2.12,3.63,3.75,Get out of my sight now – unless you know how to put it back?
Nathans_Bylichka_38116_38135,dev,2.73,2.82,2.82,…I thought as much.
Nathans_Bylichka_38136_38178,train,2.4,3.3,3.2,"Now leave, before I call the rats on you.”"
Nathans_Bylichka_38191_38199,dev,2.9,3.0,3.0,We left.
Nathans_Bylichka_38200_38273,dev,2.3,3.4,2.6,Nepthys shook his hands at me like he wanted to wrap them around my neck.
Nathans_Bylichka_3826_4024,test,4.1,3.8,3.2,"We slammed against the doorway and I was laughing too, the pulse close enough to shake the doorframe and set up vibrations in my chest, Rachel in my arms because she’d used me to soften her landing."
Nathans_Bylichka_38274_38286,train,1.88,3.38,4.0,"“You idiot,”"
Nathans_Bylichka_38298_38339,dev,2.2,3.4,2.8,“do you know how much you’ve set us back?
Nathans_Bylichka_38340_38419,train,3.0,3.0,3.33,"I should say, set yourself back, since it’s your girlfriend we’re looking for.”"
Nathans_Bylichka_38420_38520,test,3.1,3.4,3.0,"I thought about Rachel; in the excitement, I had forgotten why we were chasing down vampire experts."
Nathans_Bylichka_38521_38574,train,2.88,3.25,3.5,“You’re just lucky that Dvorov isn’t my only contact.
Nathans_Bylichka_38575_38603,train,3.0,3.1,3.4,"Come on, we’re heading out.”"
Nathans_Bylichka_38576_38603,train,3.1,3.3,3.3,"ome on, we’re heading out.”"
Nathans_Bylichka_38604_38677,train,3.4,3.0,3.1,He held the door for me and Amy when we reached the bottom of the stairs.
Nathans_Bylichka_38678_38741,train,2.9,3.3,3.0,"Walking outside, I was shocked to see that it was already dark."
Nathans_Bylichka_38742_38769,train,2.9,2.9,2.8,"“Night comes quickly here,”"
Nathans_Bylichka_38742_38816,train,2.88,3.12,2.75,"“Night comes quickly here,” said Nepthys quietly as he came out behind me."
Nathans_Bylichka_38817_38837,train,2.44,3.33,3.33,“Didn’t I warn you?”
Nathans_Bylichka_38850_38857,train,3.0,2.78,2.89,"“Okay,”"
Nathans_Bylichka_38850_38931,dev,3.3,3.1,2.9,"“Okay,” he said as we hit the street, “we’re going to see another friend of mine."
Nathans_Bylichka_38888_38931,dev,3.1,3.0,3.3,“we’re going to see another friend of mine.
Nathans_Bylichka_38932_38972,train,3.1,3.1,3.5,"First, though, we are getting you a hat."
Nathans_Bylichka_38973_39013,train,2.4,3.6,3.2,You look ridiculous with a shaved head.”
Nathans_Bylichka_39014_39118,train,3.14,3.14,3.0,"At a nearby stand, he grabbed the first hat that would cover my head and might pass back in real Boston."
Nathans_Bylichka_39119_39199,train,2.89,2.89,3.22,It was a black baseball cap that read “Dead Can Dance” in gold across the front.
Nathans_Bylichka_39157_39173,train,2.89,2.89,3.0,“Dead Can Dance”
Nathans_Bylichka_39200_39222,train,3.0,2.86,3.14,"Amy liked it, I think."
Nathans_Bylichka_39223_39283,train,3.11,3.0,3.11,"She still hadn’t spoken since I named her, so I wasn’t sure."
Nathans_Bylichka_39296_39387,train,3.0,3.0,3.0,"He took us to a squat, long building whose roof bulged up like the ribs of a gutted animal."
Nathans_Bylichka_39388_39462,train,3.0,3.12,2.75,"The black door opened as we came up to it, and a pale man opened the door."
Nathans_Bylichka_39463_39552,test,3.3,2.7,3.2,"He was naked, but there was nothing to hide: his body was hairless and completely smooth."
Nathans_Bylichka_39553_39613,train,2.82,3.0,3.27,I only say “he” because he didn’t have a hint of femininity.
Nathans_Bylichka_39564_39568,train,3.0,2.8,3.0,“he”
Nathans_Bylichka_39614_39634,train,2.82,2.82,2.91,His eyes were white.
Nathans_Bylichka_39635_39726,train,3.29,3.28,3.0,"From behind him, I could hear something that sounded like a remix of the Cure’s “A Forest”."
Nathans_Bylichka_39715_39725,train,3.0,2.9,2.9,“A Forest”
Nathans_Bylichka_39739_39761,train,3.0,3.0,3.33,“I’m here to see Isis.
Nathans_Bylichka_39762_39804,train,3.0,3.11,3.11,Tell her that Nepthys is here to see her.”
Nathans_Bylichka_39817_39841,dev,3.0,2.27,3.09,The man closed his eyes.
Nathans_Bylichka_39842_39910,train,3.2,2.8,3.0,"A moment later, he opened them again and stepped aside to let us in."
Nathans_Bylichka_39911_40024,train,2.9,3.0,3.0,"Nepthys walked straight past him and I tried to keep up, taking Amy’s small hand so that she wouldn’t lag behind."
Nathans_Bylichka_40025_40116,test,2.0,3.0,1.78,"I shivered as I walked past the pale man’s blank eyes, wondering what they were staring at."
Nathans_Bylichka_40117_40144,train,3.4,3.2,2.6,Amy gave my hand a squeeze.
Nathans_Bylichka_40157_40312,train,3.0,3.1,3.1,"Nepthys lead us down a hallway that matched the building’s façade, a vaulted, ribbed intestine of a hallway, whose black walls looked unsettlingly organic."
Nathans_Bylichka_4025_4054,train,3.9,3.8,3.3,We kissed and slipped inside.
Nathans_Bylichka_40463_40516,train,3.0,3.0,3.2,"Then there was a door, which opened as we approached."
Nathans_Bylichka_40517_40624,train,3.0,3.2,3.1,"Inside, the space opened into a wide, square chamber mirrored and so dark that it could have been any size."
Nathans_Bylichka_4067_4175,train,2.3,3.1,2.9,"The old vaulted church was stripped down: there was no cloth on the altar, just a DJ’s toolkit and his beer."
Nathans_Bylichka_40722_40752,train,3.0,2.75,2.75,These were incontestably male.
Nathans_Bylichka_40765_40775,train,3.0,3.5,3.38,“Nepthys!”
Nathans_Bylichka_40776_40832,train,3.14,3.14,2.86,"said the woman, slithering up across the furs to sit up."
Nathans_Bylichka_40833_40969,train,3.55,3.64,3.09,"As she rose, her robes fell open and I realized that, except for what looked like a red silk kimono, she was naked – naked and stunning."
Nathans_Bylichka_40970_41004,train,2.89,3.22,3.33,I had an urge to cover Amy’s eyes.
Nathans_Bylichka_41005_41042,train,3.64,3.55,3.09,“It’s been years since I’ve seen you.
Nathans_Bylichka_41043_41103,train,3.29,3.29,3.43,"Please, come and sit beside me, and introduce your friends.”"
Nathans_Bylichka_41116_41202,train,2.9,3.1,3.1,"“This man is here in search of his lover, who was stolen from him in the human world,”"
Nathans_Bylichka_41116_41254,train,3.0,2.88,3.12,"“This man is here in search of his lover, who was stolen from him in the human world,” said Nepthys, ushering us toward the woman in silk."
Nathans_Bylichka_41255_41281,train,3.4,3.5,2.9,"“The girl is …surprising,”"
Nathans_Bylichka_41255_41295,train,3.4,3.3,3.1,"“The girl is …surprising,” he concluded."
Nathans_Bylichka_41308_41324,train,2.7,3.1,3.3,"“And I am Isis,”"
Nathans_Bylichka_41308_41365,train,3.0,3.1,3.1,"“And I am Isis,” said the woman, offering her hand to me."
Nathans_Bylichka_41366_41433,train,3.5,3.7,3.3,"I took it and, dropping to one knee, gave her fingers a small kiss."
Nathans_Bylichka_41434_41456,train,3.11,3.11,3.11,It seemed appropriate.
Nathans_Bylichka_41457_41497,dev,3.5,3.6,3.1,"“It is an honor to meet you, Lady Isis,”"
Nathans_Bylichka_41457_41505,train,3.9,3.4,3.1,"“It is an honor to meet you, Lady Isis,” I said."
Nathans_Bylichka_41518_41558,train,3.8,3.8,3.0,"She laughed, liquid, alluring, alarming."
Nathans_Bylichka_41559_41573,dev,4.0,4.1,3.4,"“Oh, precious!"
Nathans_Bylichka_41574_41637,train,3.4,2.7,3.1,"He has lovely manners, Nepthys, despite his poor taste in hats."
Nathans_Bylichka_41638_41672,train,3.0,2.9,3.4,"You may leave out the ‘Lady,’ boy."
Nathans_Bylichka_41673_41727,test,2.5,3.2,3.3,I don’t wish to be reminded of how old I actually am.”
Nathans_Bylichka_41728_41804,test,3.3,3.3,3.2,A wave to the pale men brought a bottle of red wine and a platter of grapes.
Nathans_Bylichka_4176_4277,train,2.9,2.9,2.8,"Through the dark, I could see three bolts left in the wall from where they’d taken down the crucifix."
Nathans_Bylichka_41805_41902,train,3.3,3.3,3.3,"“Now, how can I help the elegantly mannered friend of my Nepthys and his surprising young charge?"
Nathans_Bylichka_41903_41945,train,3.3,3.2,3.2,I hope I can start by offering some wine.”
Nathans_Bylichka_41958_41998,train,3.25,2.87,3.25,Nepthys poured out wine for three of us.
Nathans_Bylichka_41999_42062,train,3.0,3.1,2.7,"“May I have a little more of what you gave me before, Nepthys?”"
Nathans_Bylichka_42063_42071,train,3.1,2.8,3.3,I asked.
Nathans_Bylichka_42072_42102,train,2.3,3.1,2.5,“I still feel a little woozy.”
Nathans_Bylichka_42103_42175,dev,3.11,2.78,3.0,He poured a dollop of the clear liquid into one cup and passed it to me.
Nathans_Bylichka_42176_42333,train,3.37,3.13,3.12,"The wine’s rich scent had a touch of something chemical that I recognized from the bar, but it filled my mouth and sank into my veins with reassuring warmth."
Nathans_Bylichka_42346_42379,train,2.88,2.88,3.0,Isis’ nostrils twitched slightly.
Nathans_Bylichka_42405_42437,dev,3.2,3.2,3.2,This story might be interesting.
Nathans_Bylichka_42438_42496,train,3.0,3.0,3.14,Does it have anything to do with why your head is shaved?”
Nathans_Bylichka_42509_42578,train,3.0,2.88,3.0,"“It was part of the price for this girl, who was a rock at the time,”"
Nathans_Bylichka_42509_42597,train,3.11,3.11,3.0,"“It was part of the price for this girl, who was a rock at the time,” explained Nepthys."
Nathans_Bylichka_42611_42659,train,3.29,3.29,3.0,"“I have a feeling that she was worth the trade,”"
Nathans_Bylichka_42611_42668,train,3.29,3.0,3.43,"“I have a feeling that she was worth the trade,” I added."
Nathans_Bylichka_42669_42704,train,4.1,3.5,2.8,"Amy, still holding my hand, smiled."
Nathans_Bylichka_42717_42738,train,3.0,2.9,3.0,"“She may be at that,”"
Nathans_Bylichka_42717_42764,train,3.0,2.83,3.5,"“She may be at that,” said Isis, gazing at her."
Nathans_Bylichka_42765_42853,test,3.82,3.37,3.18,"“That sweet, small nose, and her soft lips – she’d kiss well, I should think, if gently."
Nathans_Bylichka_4278_4483,train,3.25,3.13,3.12,"A confessional too beaten-up to have been sold was shaking in a way that suggested activity inside, and where the pews had been taken out, a couple hundred people were testifying to the DJ’s moving sermon."
Nathans_Bylichka_42854_42890,train,3.22,2.89,3.11,She has good blood under her cheeks.
Nathans_Bylichka_42891_42959,dev,3.75,3.62,3.25,"Good, round breasts, too, even though they’re small, they suit her.”"
Nathans_Bylichka_42960_43038,train,2.86,3.14,3.14,"Amy didn’t blush, and I hoped that she didn’t understand what Isis was saying."
Nathans_Bylichka_43051_43082,train,3.2,3.6,3.2,"“She would have been worth it,”"
Nathans_Bylichka_43051_43191,train,2.7,3.1,3.1,"“She would have been worth it,” Nepthys interrupted, “if this fool hadn’t accidentally woken her up before we could give her to our contact."
Nathans_Bylichka_43104_43191,train,2.3,3.2,3.3,“if this fool hadn’t accidentally woken her up before we could give her to our contact.
Nathans_Bylichka_43192_43246,train,3.2,3.1,3.2,He was going to give us valuable information for her.”
Nathans_Bylichka_43259_43294,train,3.12,3.12,3.12,"“Now I understand why you’re here,”"
Nathans_Bylichka_43259_43305,train,3.2,3.0,3.0,"“Now I understand why you’re here,” said Isis."
Nathans_Bylichka_43306_43336,train,3.0,3.0,3.37,“So what do you need to know?”
Nathans_Bylichka_43349_43427,train,2.9,3.2,2.9,"“You know I wouldn’t come to you if I could get this information another way,”"
Nathans_Bylichka_43349_43456,train,2.8,2.9,2.7,"“You know I wouldn’t come to you if I could get this information another way,” said Nepthys apologetically."
Nathans_Bylichka_43469_43475,test,3.5,2.9,3.0,"“Mmm,”"
Nathans_Bylichka_43489_43548,test,3.0,2.91,2.55,I couldn’t tell what the thoughtful look on her face meant.
Nathans_Bylichka_43561_43642,train,2.7,3.2,3.0,“I think that the person who stole the girl we’re looking for might be a vampire.
Nathans_Bylichka_43643_43700,dev,2.9,3.0,3.1,"Isis …you know some way to locate the undead, don’t you?”"
Nathans_Bylichka_43713_43719,test,3.1,2.9,3.1,“I do.
Nathans_Bylichka_43720_43744,test,3.0,2.8,3.1,Describe this one to me.
Nathans_Bylichka_43745_43775,train,3.0,3.29,3.57,"If I know him, I can find him."
Nathans_Bylichka_43776_43832,train,2.78,2.89,3.22,"If not, you’ll have to bring me something to work with.”"
Nathans_Bylichka_43845_43866,train,3.12,2.62,3.12,Nepthys looked at me.
Nathans_Bylichka_43867_44025,train,3.0,3.1,3.0,"I thought back to seeing the man in the hollow church and described his skin, his dark hair, the way that light seemed to flow around him, as best as I could."
Nathans_Bylichka_44026_44156,train,3.1,3.5,2.9,"Isis set her elbows in the fur and rested her head on her hands while I spoke and tried not to stare at her full, hanging breasts."
Nathans_Bylichka_44157_44260,train,3.1,3.2,3.2,"When I had told her all that I could remember, she blinked her black lashes and said, “I remember him.”"
Nathans_Bylichka_44273_44282,dev,2.86,3.29,2.57,“You do?”
Nathans_Bylichka_44283_44316,train,2.71,3.14,2.71,Nepthys could hardly believe her.
Nathans_Bylichka_44317_44334,test,4.3,4.2,3.5,“That’s amazing!”
Nathans_Bylichka_44347_44354,train,3.0,2.9,2.9,“It is.
Nathans_Bylichka_44355_44398,test,2.6,3.2,3.0,I would have sworn to you that he was dead.
Nathans_Bylichka_44399_44412,train,3.11,2.89,3.33,He should be.
Nathans_Bylichka_44413_44468,train,2.6,3.4,3.1,I hope that you can do a better job than the last lot.”
Nathans_Bylichka_44469_44528,train,3.2,3.1,3.2,"She sat up, running her hands along her pale, round thighs."
Nathans_Bylichka_44529_44546,train,3.0,2.4,2.6,"“All right, then."
Nathans_Bylichka_44547_44577,train,3.0,2.86,3.0,Let me see if I can find him.”
Nathans_Bylichka_44590_44632,train,3.0,2.86,3.14,Isis closed her eyes and lifted her hands.
Nathans_Bylichka_44633_44672,train,2.9,3.0,2.9,A dark glow coalesced around her palms.
Nathans_Bylichka_44673_44708,train,3.55,3.45,3.09,"Amy leaned forward, looking amazed."
Nathans_Bylichka_44709_44803,train,2.38,3.38,3.0,"The glow reflected on her pink face, casting a sickly pallor over her heartbeat-strong cheeks."
Nathans_Bylichka_44804_44877,train,2.4,3.2,3.0,Tiny drops of blood began to seep out of Isis’ palms as her brow creased.
Nathans_Bylichka_44878_44914,train,2.44,3.22,2.56,Her candy lips twisted into a frown.
Nathans_Bylichka_44915_45005,train,2.75,3.25,3.0,"The dark glow grew stronger and larger, filling the air for about a foot around her hands."
Nathans_Bylichka_4496_4691,test,3.2,3.4,3.1,"Rachel stepped forward into the crowd while I took a moment to drink in the ceiling’s blue-lit, shadowed vault and the light-catching haze from who-knows-what rising between the DJ and the crowd."
Nathans_Bylichka_45006_45067,train,2.5,3.4,2.9,"In her palms, the droplets of blood swelled into small pools."
Nathans_Bylichka_45081_45166,train,2.8,3.0,3.0,"The dark glow began to flicker, and Isis’ frown of concentration became one of worry."
Nathans_Bylichka_45167_45202,dev,3.0,2.89,3.0,The pools in her hands grew deeper.
Nathans_Bylichka_45203_45345,train,2.9,2.9,3.3,"She didn’t shed a bead of sweat, and I didn’t even see her draw a breath, but the glow around her hands shuddered like a stubborn candleflame."
Nathans_Bylichka_45346_45398,train,2.8,3.2,2.9,Then her fingers tensed and her arms began to shake.
Nathans_Bylichka_45399_45457,train,2.88,3.25,2.63,"The blood in her palms, still filling up, began to ripple."
Nathans_Bylichka_45458_45545,test,2.6,3.6,3.3,"Shivers swept through her body, and Nepthys reached out to touch her but I stopped him."
Nathans_Bylichka_45546_45651,train,3.11,3.11,2.67,"He glanced at me with honest concern, probably the first honest moment he’d shown me: ‘Is she all right?’"
Nathans_Bylichka_45632_45651,train,2.7,3.5,2.7,‘Is she all right?’
Nathans_Bylichka_45679_45827,dev,2.43,3.29,3.0,"Her hands twitched and a drop of blood shook out, splashing on the crease of her thigh and hanging to one strand of the black hair between her legs."
Nathans_Bylichka_45828_45925,train,2.8,3.2,2.9,"She gasped and the dark glow went out, taking the blood with it in a flash of heat and red steam."
Nathans_Bylichka_45926_45965,train,2.6,3.4,3.1,"Isis collapsed on the fur, strings cut."
Nathans_Bylichka_45979_46028,dev,3.0,3.4,3.6,"Now Nepthys lunged forward, took her by the arms."
Nathans_Bylichka_46029_46050,dev,2.9,3.2,3.0,"“Isis, what happened?"
Nathans_Bylichka_46078_46158,train,2.9,3.1,2.8,"She shook her head, rubbing her face into the white fur and murmuring something."
Nathans_Bylichka_46159_46178,dev,2.75,3.0,3.25,“What did you say?”
Nathans_Bylichka_46179_46193,test,3.0,2.86,3.0,asked Nepthys.
Nathans_Bylichka_46206_46272,train,2.9,3.3,3.1,"She rolled onto her back, her arms crossed tightly over her chest."
Nathans_Bylichka_46273_46315,train,2.7,2.9,2.7,"For the first time, she looked vulnerable."
Nathans_Bylichka_46316_46372,dev,3.0,3.0,3.1,"When she finally spoke, I had to lean close to hear her."
Nathans_Bylichka_46373_46396,test,3.1,3.5,3.4,"“I found your vampire,”"
Nathans_Bylichka_46373_46457,train,2.7,3.5,3.0,"“I found your vampire,” she said, “but he might know that someone’s looking for him."
Nathans_Bylichka_46407_46504,test,2.8,3.1,3.0,“but he might know that someone’s looking for him. He’s taken great pains to keep himself hidden.
Nathans_Bylichka_46458_46504,train,2.6,2.9,3.0,He’s taken great pains to keep himself hidden.
Nathans_Bylichka_46505_46564,train,3.0,3.2,3.1,You should look for him at Dvorov’s as quickly as you can.”
Nathans_Bylichka_46565_46602,train,2.9,2.8,3.0,She turned to me with tired sympathy.
Nathans_Bylichka_46603_46633,train,2.8,2.9,3.3,“I didn’t see a girl with him.
Nathans_Bylichka_46634_46690,train,2.9,3.1,3.1,"Hurry, though, and you might find him before he leaves.”"
Nathans_Bylichka_46691_46742,train,3.14,3.14,3.71,A twitch of her fingers summoned her pale servants.
Nathans_Bylichka_46743_46776,dev,3.0,3.0,3.1,“One of these will lead you out.”
Nathans_Bylichka_46789_46850,test,3.0,2.9,2.9,"I stood, and one of her servants took me and Amy to the door."
Nathans_Bylichka_46851_46908,train,3.1,3.1,3.1,I looked back to see Nepthys whispering something to her.
Nathans_Bylichka_46909_46984,train,3.0,3.4,3.2,"He stood to go, but she caught his sleeve and pulled him back for a moment."
Nathans_Bylichka_4692_4821,train,2.7,3.1,2.9,"There was a terrific echo, each beat reverberating inside of the next, and the old stained-glass windows rattled in their frames."
Nathans_Bylichka_46985_47011,train,3.0,2.78,3.33,I turned back to the door.
Nathans_Bylichka_47012_47058,train,3.2,3.3,3.4,"“Come on, Amy,” I said, “he’ll be along soon.”"
Nathans_Bylichka_47071_47155,test,3.0,2.78,3.0,Nepthys caught up with us after a minute and walked silently to the end of the hall.
Nathans_Bylichka_47156_47247,train,2.89,2.78,2.89,"When we got there, another pale servant was waiting for us with a box of dark stained wood."
Nathans_Bylichka_47248_47343,train,2.9,3.0,3.1,"He offered it to Nepthys, who opened the box: on velvet lining, a wooden hammer and two stakes."
Nathans_Bylichka_47357_47372,train,3.0,3.0,3.0,"“Mountain ash,”"
Nathans_Bylichka_47357_47386,test,2.88,2.5,3.12,"“Mountain ash,” said Nepthys."
Nathans_Bylichka_47387_47415,test,3.62,2.88,3.25,“That was very kind of her.”
Nathans_Bylichka_47416_47486,dev,3.2,3.1,3.0,"Closing the box, he paused beside the open door and looked back at me."
Nathans_Bylichka_47487_47523,dev,2.86,2.86,2.71,"“I really hope we find your Rachel,”"
Nathans_Bylichka_47487_47532,train,3.25,3.12,3.12,"“I really hope we find your Rachel,” he said."
Nathans_Bylichka_47619_47652,train,3.4,2.9,3.3,"“I know a quick way to Dvorov’s,”"
Nathans_Bylichka_47619_47666,train,3.0,2.8,3.1,"“I know a quick way to Dvorov’s,” said Nepthys."
Nathans_Bylichka_47667_47735,train,2.86,3.29,3.29,“I bet he’s kicking himself now for not having a way to contact me.”
Nathans_Bylichka_47736_47849,test,3.4,3.5,3.2,"In a few minutes, we were back to the first door we’d knocked on in this town and Dvorov himself was greeting us."
Nathans_Bylichka_47850_47915,train,3.0,3.2,3.0,The pulse from inside made the building sound like a giant heart.
Nathans_Bylichka_47928_47944,train,3.8,3.8,3.0,"“Yo, my man Nep!"
Nathans_Bylichka_47945_47973,dev,3.1,3.0,3.1,You got the sucker already?”
Nathans_Bylichka_47986_48038,train,3.0,2.9,3.4,"“No, but we got a tip that he might be in your club."
Nathans_Bylichka_48039_48058,train,3.0,3.1,3.1,Have you seen him?”
Nathans_Bylichka_48071_48082,train,3.1,2.7,3.0,"“Here, man?"
Nathans_Bylichka_48083_48096,test,2.57,3.43,3.43,You’re crazy.
Nathans_Bylichka_48097_48178,train,2.8,3.3,3.5,I haven’t had a vampire here since you and – ” Nepthys shot a wicked look at him.
Nathans_Bylichka_48179_48204,train,2.9,3.0,3.0,"“Anyway, long time, man.”"
Nathans_Bylichka_48217_48229,train,2.5,3.3,3.2,“That’s odd.
Nathans_Bylichka_4822_4905,train,3.5,3.4,3.2,"On the dance floor, people moved with their eyes closed and their hands in the air."
Nathans_Bylichka_48230_48268,train,3.0,2.9,3.3,Do you mind if we check it out anyway?
Nathans_Bylichka_48269_48320,train,3.0,3.1,3.0,I have a real feeling that he’s in here somewhere.”
Nathans_Bylichka_48333_48384,train,2.44,3.33,2.33,"Dvorov glanced over his shoulder, a little nervous."
Nathans_Bylichka_48385_48413,dev,3.0,3.2,3.4,"“I guess, man, but be quick."
Nathans_Bylichka_48414_48482,test,2.4,3.1,3.2,"I don’t want my customers thinkin’ that anything’s wrong, you know?”"
Nathans_Bylichka_48507_48540,train,3.0,2.63,3.0,We’ll be in and out in a minute.”
Nathans_Bylichka_48541_48605,train,3.1,3.2,3.0,Nepthys stepped in and Dvorov walked us towards the dance floor.
Nathans_Bylichka_48674_48690,train,3.0,2.88,3.0,Dvorov asked us.
Nathans_Bylichka_48703_48772,train,3.0,3.0,3.0,"“No, he said that his research was purely academic, not for hunters.”"
Nathans_Bylichka_48785_48793,train,2.11,3.22,2.78,“Bummer.
Nathans_Bylichka_48794_48837,train,2.25,2.75,2.5,"I guess I probably should’ve known, though."
Nathans_Bylichka_48838_48882,train,2.9,3.0,3.2,"I mean, he is kinda tight about that stuff.”"
Nathans_Bylichka_48883_48913,train,2.4,2.6,2.9,He didn’t look very surprised.
Nathans_Bylichka_48914_48952,train,3.1,3.1,3.2,"“Anyway, this is the dance floor, man."
Nathans_Bylichka_48953_48964,train,3.6,3.1,3.1,Good luck.”
Nathans_Bylichka_48977_49106,test,3.0,2.88,3.0,"Something with too many arms was manning the turntables above the crowd, which looked more impenetrable tonight than ever before."
Nathans_Bylichka_49107_49189,train,3.1,3.2,3.5,Then I saw the bar on the other side of the crowd and knew where to start looking.
Nathans_Bylichka_4918_5012,train,2.9,3.2,2.9,"I danced with Rachel for a while, but then something by the bar seemed to be pulling her eyes."
Nathans_Bylichka_49202_49246,train,2.88,2.75,2.88,I tried to slip along the edge of the crowd.
Nathans_Bylichka_49247_49365,train,2.5,3.7,3.1,"Things with scales and claws kept flailing against me, pressing me into the wall, but I took a breath and kept moving."
Nathans_Bylichka_49366_49408,train,2.38,2.87,2.87,My nose filled with a reek of thick sweat.
Nathans_Bylichka_49409_49456,train,3.25,3.25,3.38,"The music began to build, and a strobe came on."
Nathans_Bylichka_49457_49635,train,2.6,3.5,2.4,"Somewhere toward the center of the dance floor, I heard a howl that sent bitter winds under my clothing – for a second, I was back with my family in Russia, hiding from the cold."
Nathans_Bylichka_49636_49716,train,3.17,2.83,3.33,Then I felt a tug on the back of my shirt and noticed that Amy was following me.
Nathans_Bylichka_49717_49745,train,3.1,2.8,3.4,I gathered her under my arm.
Nathans_Bylichka_49746_49826,train,3.1,2.8,2.9,"Dvorov was somewhere behind me, too, negotiating delicately through his patrons."
Nathans_Bylichka_49840_49935,dev,2.71,3.0,2.86,"Just in front of me, a massive thing slammed into the wall, sending up a cloud of granite dust."
Nathans_Bylichka_49936_49998,train,2.63,3.5,2.88,It slumped to the floor and I realized that it was a werewolf.
Nathans_Bylichka_49999_50042,train,3.2,3.1,3.0,Its haunches twitched in time to the music.
Nathans_Bylichka_50043_50143,train,2.88,3.38,3.38,"As it started to rise, a man with thick, scaled skin stretched across rippling muscles leapt on him."
Nathans_Bylichka_5013_5087,train,3.0,2.88,2.88,She told me that she was heading for a drink and slipped out of the crowd.
Nathans_Bylichka_50144_50198,train,3.2,3.1,3.1,I thought that my odds were better on the dance floor.
