id,split,V,A,D,text
Bartok_15506_15606,train,3.14,2.86,3.14,"The second theme is tranquil and harmonically simple, which is in stark contrast to the first theme."
Bartok_15607_15704,train,2.88,2.75,2.88,B dominates as tonal center from measures 155-191 with little or no harmonic motion away from it.
Bartok_1564_1683,train,3.0,2.86,3.0,The “backwards” recapitulation is a technique that Bartók employs frequently because of the formal symmetry it creates.
Bartok_15705_15797,train,2.9,3.1,3.1,"Measures 192-197 are in E♭, with the bass notes in the harp, and measures 198-209 are in D♭."
Bartok_15798_15910,train,3.0,2.38,3.0,A♭ intervenes between E♭ and D♭ in measure 195—another instance of the whole-tone being “filled in” by a fourth.
Bartok_15911_15998,train,3.0,2.6,3.0,The return to B in measure 210 is also filled-in in this way by F♯ in measures 208-209.
Bartok_15999_16176,test,3.0,2.6,3.2,"Hence, measures 155-210 constitute the bass progression B-E♭-D♭-B; the same stepwise descent (E♭-D♭) occurred in the first theme group while F rather than B was being prolonged."
Bartok_16177_16347,train,3.0,2.8,3.0,"Paul Wilson points out that “[i]n substituting for F within an analogous structure, B receives confirmation at this point as the crucial interior center of the movement.”"
Bartok_16205_16347,train,3.0,3.0,3.0,"“[i]n substituting for F within an analogous structure, B receives confirmation at this point as the crucial interior center of the movement.”"
Bartok_16395_16500,train,3.0,3.0,3.3,"In our terminology, this is the point at which B is unequivocally established as the structural dominant."
Bartok_16513_16528,train,3.18,2.73,3.0,The Development
Bartok_16541_16605,train,3.0,2.9,3.2,"As mentioned, the development is divided into three subsections."
Bartok_16606_16856,train,3.0,2.88,3.0,"In Example 2, the entire development section is represented by exactly three pitches, and indeed each subsection is associated with one of these three pitches as its tonal center—none of these pitches is involved in the structural whole-tone descent."
Bartok_16857_17075,train,3.18,3.09,3.18,"As Paul Wilson states, the development “is, for Bartók’s music, developmental in a relatively conventional way”; the themes from the exposition are expanded and modified, and tonalities other than those expected arise."
Bartok_16896_16968,train,3.0,2.75,2.88,"“is, for Bartók’s music, developmental in a relatively conventional way”"
Bartok_1702_1740,train,3.0,2.57,2.86,"For example, the fifth string quartet."
Bartok_17123_17306,train,3.0,2.9,2.9,"The only slight abnormality, though it is certainly not unheard of even in classical-period sonata movements, is the emergence of a new theme in the second section of the development."
Bartok_17307_17446,train,3.0,3.0,3.0,"Although Wilson claims that this theme is based on “a transformation in rhythm and contour of the second head-motive of [the first-theme],”"
Bartok_17358_17446,test,3.0,2.75,3.0,"“a transformation in rhythm and contour of the second head-motive of [the first-theme],”"
Bartok_1741_1790,train,3.0,2.9,2.8,"Also see Bartók’s comments on that (Bartók, 414)."
Bartok_17465_17477,test,3.0,2.9,3.0,"Wilson, 182."
Bartok_17494_17663,train,2.88,2.75,3.5,"there is no intervallic relationship between the two motives, and it is not clear what elements of a motive remain when rhythm, contour and interval content are changed."
Bartok_174_297,train,3.0,3.0,3.0,"Before beginning an analysis of any piece by Béla Bartók, one must first decide to what degree tonal analysis will be used."
Bartok_17664_17793,train,3.0,3.1,3.1,"Furthermore, this section, being the middle section of the movement, upholds the formal symmetry if interpreted as its own theme."
Bartok_17806_17962,train,2.86,3.0,3.29,"The first section of the development, measures 231-271, begins with a big D-minor chord which immediately establishes D as the tonal center for the section."
Bartok_17963_18104,train,3.0,3.0,3.0,"Although it moves to E♭ minor in measure 239, it returns to D minor in measure 248, which suggests that E♭ is an upper neighbor prolonging D."
Bartok_1807_1940,train,3.0,2.75,3.0,Example 1 shows a diagram of the form of the movement; the symmetry is apparent within the seven sections following the introduction.
Bartok_18105_18283,train,3.0,3.0,3.0,"The passage beginning at measure 248, shown in Example 13, can be considered to be the “theme” of this section, and is a development of the second head motive of the first theme."
Bartok_18284_18353,train,3.0,2.75,3.12,This motive undergoes inversion and extension throughout the section.
Bartok_18354_18624,dev,3.0,2.8,3.2,"While Wilson rightly identifies the resultant set of measures 261-264 as 6-Z50 ([014679]), identifying it as such does not offer much analytical insight until we point out that this is a simple extension of the intervallic sequence (+5, -2, +5) from the original motive."
Bartok_18730_18809,test,2.9,2.6,2.8,The second section of the development is in C♯ (which is sometimes spelled D♭).
Bartok_18810_18851,train,3.0,2.88,3.0,This section is reproduced as Example 14.
Bartok_18852_18996,dev,3.0,2.88,2.88,"This section returns to the calm simplicity (and tempo) of the second section, though apart from affect there are no references to that section."
Bartok_18997_19170,test,3.0,3.11,3.33,"Although the C♯ major chord in measure 293, preceded by A♭ major (V) in measure 285, suggests C♯ as tonal center, the tonality is not strongly established until measure 303."
Bartok_19171_19354,train,2.8,2.8,3.0,"The arrival at C♯ was foreshadowed by the first two measures of the development (Example 15), which are almost a direct transposition of the two head motives of the first theme to C♯."
Bartok_19373_19548,train,3.0,2.82,3.0,"Because of its emphasis here in the development section and its position as leading to B in the second theme group, we could conceive of C# as a sub-dominant in this movement."
Bartok_1941_2189,train,3.0,3.0,2.9,"As the example shows, the development section is divided into three subsections; the first and third subsections draw their thematic material from the first theme group, and the second subsection involves new material not drawn from the exposition."
Bartok_19549_19827,train,2.7,3.3,3.2,"As tempting as this interpretation may be, this observation is relegated to the notes section because it constitutes a horrible abuse of terminology—there is only so far that such tonal analogies can go before they begin to hide any true analytical insight behind misused terms."
Bartok_20117_20365,test,3.0,3.12,3.25,"The third section of the development takes the trombone motive from the transition between the first and second sections of the exposition shown in Example 12, transposed to begin on F, and turns it into a fugato sequence, reproduced in Example 17."
Bartok_20366_20482,train,3.0,2.75,3.0,The tonal center B♭ is established immediately in measures 316-318 by the strong V-I chord progression (Example 16).
Bartok_20483_20678,train,3.0,3.12,3.0,"As previously mentioned, the fugato motive incorporates the motion by perfect fourths found in the Introduction as well as the intervallic cell found in the second head motive of the first theme."
Bartok_20679_20797,train,3.0,2.7,2.8,The resultant set is the pentatonic set F-B♭-E♭-A♭-D♭; the entire passage shown in Example 17 remains within this set.
Bartok_20798_21023,dev,3.0,2.89,3.11,"The second and fourth entrances of the fugato subject are transposed up a perfect fifth, but the first note is B♭ rather than C, which allows Bartók to remain in this pentatonic set (and also to reinforce B♭ as tonal center)."
Bartok_21140_21307,train,3.0,2.44,3.22,"The second instance of the fugato section, not reproduced in its entirety but based on the subject in Example 18, is an exact pitch inversion transposed to begin on C."
Bartok_21308_21386,train,3.2,2.8,3.2,The inversion blends seamlessly back into the original subject in measure 363.
Bartok_21387_21700,train,3.0,2.55,3.0,"The following section (measures 363-389) especially brings out the quartal harmonies within the pentatonic set, so much so that B♭ is obscured as tonal center which allows A♭ to emerge as the goal tone of this section—only to be immediately reinterpreted as a leading tone to the A that begins the recapitulation."
Bartok_21701_21944,dev,3.0,2.88,3.0,"Both B♭ and A♭ are chromatic neighbors to A, which intensifies the arrival on A, and brings out the fact that the appearance of A continues the large-scale whole-tone descent that has been left stranded on B for the entire development section."
Bartok_2190_2369,train,3.0,3.0,3.0,"Hence, on either side of the middle section of the development we have the alternation FTG-STG-FTG which makes the overall form, with the exception of the Introduction, symmetric."
Bartok_22180_22198,train,3.1,3.1,3.1,The Recapitulation
Bartok_22211_22285,train,3.0,2.6,3.0,"The recapitulation, as we have seen, presents the themes in reverse order."
Bartok_22286_22434,train,3.0,3.0,3.0,"The second theme is initially presented in A, as part of the whole-tone descent, and proceeds directly to G, where it is restated slightly modified."
Bartok_22435_22598,train,3.0,3.0,3.0,"It is worth pointing out that the arrival on G at measure 425 is led into by D, which constitutes another “filling in” of the whole-step by the intervening fourth."
Bartok_22599_22747,train,3.0,2.87,3.12,"The A♯ in measure 438 might initially seem to be a new tonal area, but it leads to D in measure 444, which constitutes a V chord still applied to G."
Bartok_22748_22868,train,3.1,3.1,3.3,"Rather than resolve this D back to G, however, Bartók shifts briefly to F♯ in measure 456 and leads to E in measure 467."
Bartok_22869_23164,train,3.38,3.25,3.12,"E and F♯ are both active throughout the entire transition from second theme back to first theme (measures 456-487) which brings out their functions as upper and lower chromatic neighbors to F, which returns triumphantly in measure 488 with the much-anticipated recapitulation of the first theme."
Bartok_23177_23298,train,3.0,3.0,3.22,"The return of the first theme is certainly immediately recognized as such; however, there are some important differences."
Bartok_23299_23487,train,3.1,2.6,3.0,"Firstly, its initial appearance in the exposition had a minor flare to it; the first chord in Example 9 is an F-minor triad, and the first four notes of Example 8 ascend the F-minor scale."
Bartok_23488_23626,test,2.91,2.82,3.18,"In the recapitulation of this theme, shown in Example 19, the first chord is an F-major chord, and the A♭ is replaced by A♮ in the melody."
Bartok_23627_24007,dev,3.0,3.0,3.0,"In fact, the chord progression of the first four measures of Example 19 can be thought of tonally as I-vi-V in F major—while we are reluctant to say that this passage is in major (the conspicuous A♭ in measure 490 easily brings doubt to this interpretation), we can certainly say that the minor flare of the beginning has been replaced by a major flare here in the recapitulation."
Bartok_2388_2504,train,3.0,2.9,3.1,"Paul Wilson also discusses the inherent symmetry of the movement, although his interpretation is somewhat different."
Bartok_24020_24261,train,3.1,2.8,3.1,"In addition to the “mode”-shift, we notice that the metric dissonance shown in Examples 9 and 10 no longer appears (notice how regular the rhythm of the accompanying figure is in Example 19) and also that the written meter no longer changes."
Bartok_24262_24478,train,3.1,2.8,3.1,"In other words, the piece, in becoming more regular, is beginning to drive towards the finish—because of the formal structure, the recapitulation of the first theme also serves as the closing section of the movement."
Bartok_24479_24635,train,3.1,2.9,2.9,"Indeed, this section has the feel of a Coda to it—it is much shorter than any other major section or subsection, and the tonic harmony is active throughout."
Bartok_2505_2525,train,3.0,2.8,3.0,"See Wilson, 168-170."
Bartok_25138_25272,train,3.12,3.25,3.12,Bartók is one of the many early-twentieth century composers whose music fits entirely in the gray area between tonality and atonality.
Bartok_25273_25588,train,3.1,3.1,3.1,"While we know from his writings that he often composed with a tonal centers and relationships in mind, and that he regularly applied tonal structures and forms to his compositions, by merely glancing at any one of his pieces we can see that tonality as it is understood in the common practice period is not at work."
Bartok_25589_25843,train,3.2,3.1,3.2,"Thanks largely to the work of tonal theorists such as Heinrich Schenker and others, we have a detailed system for analyzing tonal music—their system, however, is virtually useless in analyzing music that falls entirely on the atonal side of the spectrum."
Bartok_25844_25986,train,3.1,3.0,3.0,"But if we apply it to music such as Bartók’s that is in the middle area, we can come up with some enlightening and perhaps unexpected results."
Bartok_25987_26078,train,3.0,2.8,3.0,To do so was the goal of this analysis of the first movement of the Concerto for Orchestra.
Bartok_26079_26300,train,3.1,2.7,3.3,"By applying our tonal system to music that slips outside of the tonal realm, we not only find the elements of tonality that do remain, but we also pinpoint exactly when and how this music breaks from previous conventions."
Bartok_26301_26401,train,3.18,3.0,3.09,It is not disputed that Bartók’s music has great expressive power—perhaps now we can understand why.
Bartok_26414_26424,train,3.0,2.89,3.0,References
Bartok_2666_2761,test,3.0,2.75,3.0,"The abbreviations FTG and STG stand for First Theme Group and Second Theme Group, respectively."
Bartok_2957_3173,test,3.1,2.8,3.0,"While “tonality” in this piece (and in Bartók’s music in general) is quite different from its classical interpretation, we find that the harmonic structure is at least analogous to the standard sonata-form structure."
Bartok_298_431,train,2.88,2.88,2.88,"Bartók’s music, although it is often difficult to call completely tonal, never entirely sheds itself of tonal elements and structure."
Bartok_3174_3210,dev,3.0,2.88,3.0,"To begin with, the movement is in F."
Bartok_3211_3488,train,3.0,2.9,3.1,"When we say “in F,” we do not imply F major (or minor, for that matter)—the major/minor tonal system in general does not apply to this piece—but rather that the pitch-class F is the tonal center of the movement, and acts analogously to the tonic in a Mozartian sonata movement."
Bartok_3489_3616,train,3.0,2.5,3.1,"Using this interpretation, we can map out the local tonics (tonal centers) used throughout the movement, as shown in Example 2."
Bartok_34_97,train,3.0,2.57,3.28,Tonal Structure and Form in Bartók’s Concerto for Orchestra (I)
Bartok_3735_3949,train,3.1,3.2,3.0,"In this example, the barlines divide the formal sections of the piece (Introduction–Exposition–Development­–Recapitulation)—so we can immediately see that the tonic F is not established until the exposition begins."
Bartok_3950_4223,dev,3.29,2.86,3.14,"Beginning with the exposition, the large-scale progression of tonal centers is a whole-tone descent from F to F, represented by the stemmed notes in Example 2, while the Introduction ascends from C♯ to F through D♯ (shown as D♭ and E♭ in the graph) in a quasi-bass Anstieg."
Bartok_4224_4413,dev,3.0,2.56,3.0,"The middle pitch of the descent, B, acts as the “dominant” to F, based on its symmetrical division of the whole-tone scale and the fact that the second theme appears in B in the exposition."
Bartok_432_561,train,2.8,2.7,3.3,"This remains true even with one of his last compositions, the Concerto for Orchestra, written two years before his death in 1943."
Bartok_4414_4598,test,2.9,2.9,3.1,"Bartók has often applied a tonic-dominant relationship to a pitch-class and its tritone partner, and even admits to using that as a compositional framework in his fifth string quartet."
Bartok_4617_4637,train,3.0,2.78,3.0,"See Bartók, 414-415."
Bartok_4654_4911,train,2.9,2.9,3.2,"In this particular movement, Bartók feigns moving to the tonal dominant, C, for the second theme before reinterpreting C as a chromatic passing tone between D♭ and B—this and other subtleties shown in Example 2 will be explained in detail in later sections."
Bartok_5132_5240,dev,3.0,2.75,3.0,Our analysis will focus instead on relating the foreground activity to the overarching background structure.
Bartok_5241_5522,train,3.0,2.6,3.2,"The graph in Example 2 will serve as a point of departure for the subsequent analysis; while we will periodically refer back to some of its specific elements, it should be understood that even when not explicitly referenced, this graph serves as the explanatory goal of this paper."
Bartok_5535_5551,train,3.0,2.78,2.89,The Introduction
Bartok_5564_5694,train,3.0,2.9,2.9,"As Paul Wilson points out, the title “Introduzione” given to the movement as a whole seems to apply only to the first 75 measures."
Bartok_562_700,train,3.0,2.9,2.9,"The discussion that follows analyzes the first movement of the Concerto, focusing on the tonal structures at play throughout the movement."
Bartok_5742_6025,test,3.0,3.0,3.0,"The Introduction does not relate thematically to any of the main sections of the movement—in fact, it is the third movement that draws its thematic material from this section—but the harmonic and motivic principles at play here foreshadow some important elements of the entire piece."
Bartok_6026_6176,train,3.0,2.9,3.0,"To begin with, the opening motive in the celli and basses, shown in Example 3, outlines a pentatonic set and strongly presents C♯ as the tonal center."
Bartok_6177_6348,test,3.0,2.9,3.1,"The pentatonic set here is exclusively a pitch-class set, and its incarnations throughout the movement are devoid of any connotations associated with the pentatonic scale."
Bartok_6349_6459,train,2.9,2.5,3.1,"Indeed, this set can be seen more as a by-product of stacked perfect fourths than a generative element itself."
Bartok_6460_6654,dev,3.12,2.88,3.12,"The perfect fourth in fact generates much of the motivic and harmonic material of the entire movement, and its importance is immediately evident in the Introduction with the opening bass motive."
Bartok_6655_6874,train,3.0,2.63,3.37,"Furthermore, the following two instances of this opening motive, shown in Examples 4 and 5, remove any doubt as to the motivic importance of the perfect fourth, and in turn diminish the importance of the pentatonic set."
Bartok_7190_7329,train,3.1,2.8,3.1,"Example 4 transitions from C♯ to F♯, and adds pitch-class E to the pentatonic set of Example 3, creating a six-note set of stacked fourths."
Bartok_7330_7450,test,2.9,2.9,2.9,Example 5 shows the true dominance of the perfect fourth; the set created is a ten-note set derived by stacking fourths.
Bartok_7469_7600,test,3.0,3.0,3.1,If we begin from the final D♯ and ascend the circle of fourths until we reach C we obtain the entire set presented in this example.
Bartok_7617_7722,train,3.0,2.9,2.9,"Each note is either approached or left (or both) by a fourth, and the structural motion is from F♯ to D♯."
Bartok_7723_7859,train,3.1,3.0,3.1,"The overall motion in the first 29 measures is C♯ to D♯, through F♯; these are represented enharmonically in Example 2 as D♭, E♭ and G♭."
Bartok_7860_7988,train,2.8,2.9,2.9,"As previously mentioned, this motion constitutes the initial ascent to what will eventually be a whole-tone descent from F to F."
Bartok_7989_8153,train,3.1,3.1,3.2,So the prevailing structural motion of the movement as a whole is a descending whole step and the prevailing melodic motion is a (usually ascending) perfect fourth.
Bartok_8154_8344,train,2.9,2.9,2.9,"We can connect the two by noting that the descending whole step consists of two ascending fourths; indeed, the structural whole-tone descent is often “filled in” with the intervening fourth."
Bartok_8345_8415,train,3.0,3.0,3.1,This motion is exemplified in Example 2 in the second theme group (mm.
Bartok_837_1047,train,3.0,2.86,2.86,We will also examine to what degree a “tonal” reading of this movement is limited in its analytical potential in an attempt to pinpoint exactly where Bartók strays from common-practice compositional techniques.
Bartok_8416_8559,train,3.0,2.8,3.0,"155-233), and as we will see, it occurs in other places, though not relevant enough to the background structure to be represented in Example 2."
Bartok_8573_8840,train,3.1,2.9,2.9,"Each time the motion in Examples 3 through 5 breaks from chains of fourths, the same sequence of intervals occurs: two descending perfect fourths separated by an ascending major second (-5, +2, -5); each instance of this intervallic cell is bracketed in the examples."
Bartok_8841_8999,train,3.0,2.9,3.0,"This sequence of intervals is the inversion of those found in the second head motive of the first theme of the exposition, shown in measures 2-3 of Example 8."
Bartok_9000_9234,train,3.0,3.11,3.0,"So although there is no thematic relation between the Introduction and the main sections of the movement, within the first 29 measures we can already see structural, harmonic and motivic elements that apply to the movement as a whole."
Bartok_9247_9408,train,3.0,2.71,3.0,"The section from measures 35-50 is centered on E; upon the return of D♯, enharmonically respelled as E♭, in measure 58, we see that E acts as its upper-neighbor."
Bartok_9409_9632,train,3.0,2.67,3.0,"This relationship is somewhat obscured by measures 51-57 however; while there is no clear tonal center for this section, G appears in the outer voices in measure 51, although the harmonic material is reminiscent of C minor."
Bartok_9633_9768,train,3.0,2.9,2.9,"The concluding motive of this section in the violins (the bracketed sections of Example 6), as well as the bass motive of measure 58ff."
Bartok_9769_9888,train,3.0,2.7,2.9,"(Example 7), are related to the first head motive of the first theme, which is shown in the first measure of Example 8."
Bartok_9889_9999,train,3.0,2.6,3.3,"All three of these motives span a tritone, which as mentioned is the “dominant” relationship in this movement."
Black_and_white_10031_10128,train,3.12,3.0,3.38,Because of this it is possible to take up any given colors and make them harmonize
Black_and_white_10174_10292,dev,3.13,2.75,3.25,For this reason white walls are favored over colored ones for both galleries and architectural spaces.
Black_and_white_1019_1114,train,2.8,2.8,3.0,Why in a world filled with color do we feel the need to purge it from our space?
Black_and_white_10293_10380,train,3.12,3.38,3.37,The white of the walls intensifies the color of what is set before them.
Black_and_white_10381_10482,train,2.9,2.9,3.1,It stabilizes and controls forms because it brings to light the contours of the space.
Black_and_white_10483_10957,train,3.0,2.78,3.22,"“In the white painted room the clarity of spatial sensation and disposition was surest and most convincing, all the details of the form and color of the furnishings could be developed undisturbed in front of this background…In this a form was discovered which was completely convincing in its simplicity and which could be seen as one of the essential formulas for wall treatment in “closed” spaces”"
Black_and_white_11121_11253,train,3.0,2.6,2.8,"In the 19th century it became fashionable for bourgeois women to dress in white, while men dressed in black (Wigley)."
Black_and_white_1115_1256,test,2.9,3.1,3.0,What exactly is the debate between colorlessness vs color and more specifically can black and white be considered non-colors?
Black_and_white_11254_11380,train,2.75,3.0,2.75,"These distinctions proved a certain rational order, only attained by those able to afford of it."
Black_and_white_11381_11546,train,3.0,2.62,3.12,"White walls, white clothing, they both require much more maintenance than something colored where a stain can merely hide away among the other colors."
Black_and_white_11547_11636,train,3.4,3.1,3.1,"Crisp whiteness on the other hand expresses a sort of luxury, and leisure."
Black_and_white_11637_12033,train,3.1,2.9,2.9,"White clothing proved that someone was of a level of society in which they were not forced to work, for the clothing would immediately become soiled if not and thus the reason why women who were the ones to stay at home dressed in all white, while men who were the ones to go out and work wore black, for black did in fact hide stains."
Black_and_white_12046_12299,train,3.0,3.11,3.11,"The same goes with white walls, in their impeccability it proved to whoever, that the owner could afford to not live actually live in this space, or could afford more simply for the upkeep and constant fresh coats of paint."
Black_and_white_12300_12373,train,3.22,3.22,3.22,Both as well were signs of the modern age man had reached.
Black_and_white_12374_12593,train,3.09,2.82,3.0,"“Pure white was de rigueur, partly because of its exciting novelty, partly because it emphasized the smoothly mechanical texture, and pointed the contrast between it and surrounding nature”"
Black_and_white_12612_12684,train,3.29,3.43,3.29,The use of white was proof that man had conquered nature.
Black_and_white_12697_12849,train,2.9,2.9,2.9,"The use of white and black in dress and architecture also became a way of distinguishing oneself from the vulgar, normal, lower classes."
Black_and_white_1269_1389,train,3.0,3.0,3.25,"Ever since the dawn of man, human society has evolved in ways which attempt to ultimately control nature."
Black_and_white_13291_13469,train,3.0,2.63,3.25,"Furthermore, with the advent of industrialization the invention of new synthetic dyes meant that color in dress became democratized for all classes."
Black_and_white_13470_13628,train,3.5,3.5,3.5,"Now, anyone could afford to wear colorful clothing and the masses began to dress themselves in what once would have been inconceivable to them."
Black_and_white_13642_13858,dev,3.0,2.9,2.7,"Thus said, the use of black in white in wardrobe perhaps was a way for the new bourgeoisie to distinguish themselves from the decadence of the upper class and the vulgarity from the low."
Black_and_white_13858_14101,dev,2.9,2.8,3.0,"“In the prevailing styles of the European bourgeoisie, there long survived a tendency to limit the use of color, with strong emphasis on what are generally thought of as non colors, such as white, black and gray”"
Black_and_white_1390_1579,train,3.1,2.9,3.1,"Seeing as color is something of the natural world, age old and archaic, washing it away from our lives is the ultimate form of rising above the physical world."
Black_and_white_14143_14359,dev,3.0,2.86,3.14,Another reason why it is believed that the bourgeoisie took preference in black and white is because of the Victorian sobriety of the age and their obsession with purity and cleanliness.
Black_and_white_14360_14587,test,2.9,2.9,3.1,"Wearing black and white also marked the distinction of labor between men and women and in a highly rigid and segmented society, the wearing of different colors seemed the most obvious way to do so."
Black_and_white_14588_14665,train,3.11,3.0,3.22,This simplicity of dress was seen as a mark of the modern man.
Black_and_white_14679_14813,train,3.0,3.0,3.17,Other major technologies during the age of industrialization also had an effect on this preference for black and white.
Black_and_white_14814_15103,train,3.2,3.1,3.0,"Photography took over as a means of portraiture for the bourgeois and the upper class and despite the fact that it was possible to color the photographs, for the most part they were left in black and white because it was seen as more “natural”."
Black_and_white_15104_15300,test,3.33,3.33,3.5,"Above all, it is believed that the expanse of literacy and the printed word, mainly the newspaper, had a profound effect in influencing the choice of black and white."
Black_and_white_15301_15402,train,3.14,3.14,3.14,"“This world was viewed as orderly and relatively uniform, a world in “black and white”"
Black_and_white_15404_15803,train,3.0,2.9,3.0,"This led to the idea of writing = rationality = production that confined images, especially images in color, to the emerging field of “art”, which was understood as an essential activity but one that was essentially unproductive, while it assigned to the two-toned and orderly world of printed paper the role of a daily guide to existence”"
Black_and_white_1580_1790,train,3.09,3.37,3.27,"“Intelligent beings have a language represented by articulate sounds; organized beings, like all animals and vegetables, express themselves by cries or forms, contour or carriage."
Black_and_white_15937_16038,train,3.12,3.12,3.25,Black and white became a symbol for the superiority of man’s intellect and technology.
Black_and_white_16039_16290,train,3.0,2.75,3.25,"This then translated down into the world of fashion, as seen with the distinction between black and white clothing, as well as art, namely photography but also film and as discussed before architecture and gallery space."
Black_and_white_16303_16487,train,3.09,2.91,3.18,"Seeing as since the time of Aristotle, form was valued over that of color, the arts which did not require color to be enjoyed were perceived to be that of a higher form."
Black_and_white_16503_16663,test,3.33,3.33,3.22,The explosion of mass production and printing allowed for a plethora of colorful advertising and consumer goods which came to be known as kitsch.
Black_and_white_16664_16851,train,3.3,3.2,3.2,“Kitsch is a product of the industrial revolution which urbanized the masses of Western Europe and America and established what is called universal literacy”
Black_and_white_16864_17024,train,3.0,3.12,3.12,In order to meet the demand of mass markets cheap and bright things of little use were made to attract the attention of consumers.
Black_and_white_17025_17127,train,3.0,2.9,3.0,Kitsch made cheap what once was truly cultural by the way it reproduced it d infinitum.
Black_and_white_17128_17323,test,3.0,2.67,3.17,"Greenberg continues by saying, “Kitsch, using for raw material the debased and academicized simulacra of genuine culture, welcomes and cultivates this insensibility."
Black_and_white_17324_17418,dev,3.25,2.75,2.75,It is the source of its profits. Kitsch is mechanical and operates by formulas.
Black_and_white_17419_17471,train,2.5,2.8,2.9,Kitsch is vicarious experience and faked sensations.
Black_and_white_17472_17550,train,3.0,2.75,3.12,"Kitsch changes according to style, but remains always the same."
Black_and_white_17551_17637,test,2.9,3.0,3.2,Kitsch is the epitome of all that is spurious in the life of our times.
Black_and_white_17638_17747,train,2.8,3.1,3.0,Kitsch pretends to demand nothing of its customers except their money -- not even their time”.
Black_and_white_17748_17861,train,3.1,2.8,3.2,With the advent of kitsch came a great need for the distinction between higher and lower artforms.
Black_and_white_17862_17976,train,2.9,2.6,3.1,"Avant guard at the time was considered to be true art, while this kitsch was simply pure imitation."
Black_and_white_1790_1853,train,3.0,3.0,3.2,Inorganic nature has only the language of color.
Black_and_white_17990_18269,train,2.8,3.2,3.2,"Thus said, this along with the influence of black and white print perhaps was the cause for the belief that which was black and white was deemed a serious, high art, while that which was colorful was mere rubbish and imitation for the lower classes."
Black_and_white_18285_18526,train,3.1,3.1,3.1,"Of course during the early stages of color film and photography, the quality was so poor that it gave a cheap look, whereas black and white film really allowed one to see the light and the shadows in the images."
Black_and_white_18527_18616,train,3.1,2.9,3.1,For the play of light and form was key in demonstrating the true art form.
Black_and_white_1854_2166,train,3.1,3.0,3.0,"It is by color alone that a certain stone tells us it is a sapphire or emerald… color, then, is the peculiar characteristic of the lower forms of nature, while drawing becomes the medium of expression, more and more dominant, the higher we rise in the scale of being”"
Black_and_white_18617_18744,train,3.09,2.82,3.09,"That was what made up the essence of an image, not the artificial, or superficial filling in of form with color."
Black_and_white_18744_18829,train,2.9,2.9,3.1,Color was thought to distract the viewer from the soul of the image.
Black_and_white_18842_18967,train,3.0,2.7,2.9,These beliefs have changed since color technology as tweeked to the point of being almost better than reality.
Black_and_white_18968_19059,train,3.0,3.0,3.1,Still though black and white is seen as something of a more sober tradition.
Black_and_white_19194_19262,train,3.2,2.9,3.0,These non colors allow for the appreciation of color.
Black_and_white_19263_19419,train,3.0,3.1,2.9,"When something is black and white, it allows the mind to fill in and imagine for itself the amazing colors that must exist beyond the screen."
Black_and_white_19434_19609,train,2.8,2.9,2.7,Many actually complained with the invention of color in movies that this stunted the mind since one was forced to look at the garish colors placed before them.
Black_and_white_19610_19748,train,3.0,2.9,3.1,It is for this reason that ultimately the use of black and white is seen as more of an intellectual process.
Black_and_white_19842_20006,train,2.71,2.86,3.43,"Whether it mean going beyond the mind or simply the purity of non color, the use of black and white has been debated over for the last hundred years."
Black_and_white_20022_20276,train,3.0,2.8,2.9,"Now we have entered an era where we are seeing once again more color, but perhaps it is human instinct, to want to surpass and rebel against generations before, so possibly we shall return to a state of non color veneration."
Black_and_white_20277_20326,train,3.0,2.8,2.5,Thus is the ebb and flow of life.
Black_and_white_217_342,train,3.14,2.71,3.29,"The world is made up of a myriad of colors. color gives distinction to our life, it gives flavor and meaning."
Black_and_white_2354_2495,train,3.0,2.8,2.9,"In the Far East, reaching a state of colorless-ness is associated with the highest state of spiritual being, the state of Zen."
Black_and_white_2496_2627,train,3.11,2.89,3.11,What is typical of this sort of ascetism is the art of expressing as much as possible using the minimum as an ideal.
Black_and_white_2628_2757,train,3.0,2.6,3.1,This is apparent through Japanese haiku as well as the art of ink painting in both China and Japan.
Black_and_white_2758_2874,train,2.91,2.91,3.18,"For them, reaching the greatest depths of spirituality demanded expression in its most minimal form."
Black_and_white_2874_3059,train,3.4,2.6,3.2,"This reduction of color and expression proved the purity the artist had reached within himself, it was a means of reducing down to the essence of a thing."
Black_and_white_3072_3280,train,3.0,3.0,3.1,"In the Elimination of color in the Far East, Izutsu explains though how this ultimate state of minimalism can only be reached through an appreciation and fine knowledge of color."
Black_and_white_3281_3569,train,3.1,3.0,3.3,"“This artistic acestism, i.e., the suppression of externals and the reduction of all colors to black and white, manifests its real aesthetic function only against the background of a highly refined sensibility for colors and their subtle hues."
Black_and_white_342_380,train,2.9,2.9,2.9,What would our lives be without color?
Black_and_white_381_543,dev,2.9,3.1,3.0,"At the same time in our modern society, color has been seen as an external threat to be purged from the enlightened mind and space."
Black_and_white_3849_4069,train,3.0,3.0,3.12,For black and white can only be seen as distinguishing against a background of color and for this very reason one can assert that both black and white are colors in themselves as non-colors.
Black_and_white_4082_4195,train,3.1,3.2,3.2,It is through the absence of color that one brings to mind the colors that are no longer present.
Black_and_white_4196_4244,train,3.0,3.2,2.9,It is up to the mind to fill in the blank space.
Black_and_white_4245_4339,train,3.18,3.09,3.27,Without color one could not appreciate the purity of the black and white space.
