id,split,V,A,D,text
20020731-nyt_17194_17240,train,3.0,2.88,3.12,Song is a 22-year-old right-hander from Pusan.
20020731-nyt_17241_17272,train,3.0,2.75,3.0,The Red Sox signed him in 1999.
20020731-nyt_17273_17317,dev,3.0,2.9,2.9,The Red Sox wanted to bolster their offense.
20020731-nyt_17318_17445,train,2.7,3.0,3.1,They led the Yankees for most of the first three months of the season but then slipped behind them in the American League East.
20020731-nyt_17446_17558,train,2.8,3.1,2.9,"Earlier in the day Tuesday, one member of the Red Sox organization was not sure they would be able to get Floyd."
20020731-nyt_17559_17614,train,3.0,2.9,2.9,"""I don't know that he's that serious about moving him,"""
20020731-nyt_17559_17641,train,3.0,2.75,3.0,"""I don't know that he's that serious about moving him,"" the person said of Minaya."
20020731-nyt_17642_17769,train,3.5,3.1,3.4,"But as the day wore on, the Red Sox tried harder and by Tuesday night were able to get the player they wanted for their lineup."
20020731-nyt_17832_17989,train,2.5,3.2,2.9,With the barrage of crack cocaine-connected killings in the 1980s came the realization that young people were too often full-fledged players in the violence.
20020731-nyt_17990_18215,train,3.22,3.11,3.33,"That was more evident here than in any other city, said George Starke, who after his career as an offensive tackle with the Washington Redskins from 1973 to 1984 stuck around and decided to make this place more than his home."
20020731-nyt_18216_18312,train,2.3,3.1,2.8,"""There was death in D.C. throughout the '80s and into the '90s, and there was death everywhere,"""
20020731-nyt_18216_18387,test,2.3,3.5,2.8,"""There was death in D.C. throughout the '80s and into the '90s, and there was death everywhere,"" said Starke, who was reared in New Rochelle, N.Y., and played at Columbia."
20020731-nyt_18388_18443,train,2.9,3.1,2.8,"""It wasn't like New York's or Boston's organized crime."
20020731-nyt_18388_18744,test,2.14,3.57,3.14,"""It wasn't like New York's or Boston's organized crime. It was kids shooting kids. It was a 14-year-old from R Street who got his crew of six together and ran their drug block killing another 14-year-old and his crew from a block away. And from the beginning I could see that it was all about jobs. I could see that you needed the private sector involved."""
20020731-nyt_18444_18470,train,2.44,3.22,3.0,It was kids shooting kids.
20020731-nyt_18624_18686,train,3.1,2.9,3.1,And from the beginning I could see that it was all about jobs.
20020731-nyt_18687_18744,train,3.0,3.1,3.1,"I could see that you needed the private sector involved."""
20020731-nyt_18745_18818,train,2.62,2.88,3.0,Starke could see that in many instances these were cases of lost dignity.
20020731-nyt_18819_18960,train,2.7,3.0,2.8,"""I had a young man come up to me three years ago and say, 'Mr. Starke, I'm tired of going to bed at night with a Tech-9 gun under my pillow."""
20020731-nyt_18819_18961,train,2.4,3.5,2.8,"""I had a young man come up to me three years ago and say, 'Mr. Starke, I'm tired of going to bed at night with a Tech-9 gun under my pillow.""'"
20020731-nyt_1895_1919,train,2.8,2.8,2.9,Packwood later resigned.
20020731-nyt_18962_19044,train,2.44,3.0,3.11,And Starke was tired of seeing Washington and its young people suffer a black eye.
20020731-nyt_19045_19248,train,3.1,2.9,3.0,"So, after six years of planning, he opened the Excel Institute Automotive Program, a two-year school that gives people a chance at a new life as an auto technician or in another job related to the field."
20020731-nyt_19249_19366,test,3.5,3.25,3.25,"The school, now in its third year, has been so successful that it recently received a $2 million grant from Congress."
20020731-nyt_19367_19476,train,3.6,3.3,3.3,"The program is being copied by other cities and has attracted students from all walks of life, ages 16 to 68."
20020731-nyt_19477_19552,test,3.18,2.73,3.09,The program is coordinated with the University of the District of Columbia.
20020731-nyt_19553_19640,train,3.0,2.9,3.2,Students learn automotive intricacies and can earn a a high school equivalency diploma.
20020731-nyt_19722_19772,train,3.63,3.0,3.12,"Starke, 54, played in two Super Bowls and won one."
20020731-nyt_19773_19827,train,3.0,2.9,3.0,"He played for George Allen, Jack Pardee and Joe Gibbs."
20020731-nyt_19828_19975,train,2.86,2.86,3.29,"In 1973, he was young enough to be a part of the Redskins' Over the Hill Gang, and in 1981 he was old enough to be one of the team's original Hogs."
20020731-nyt_19976_20030,train,3.14,3.14,3.0,He was recently named one of the 70 greatest Redskins.
20020731-nyt_20031_20316,train,3.22,3.11,3.11,"He earned a physics degree from Columbia, became a Redskin, studied drama, worked in sports broadcasting, opened a Washington restaurant and built his own home here when he thought he might become a developer, ""just so I could know how the business worked from the ground up,"" he said."
20020731-nyt_20241_20307,train,3.0,2.91,3.09,"""just so I could know how the business worked from the ground up,"""
20020731-nyt_20354_20453,train,3.12,3.12,3.12,"In 1992 he sold it to begin work on the Excel Institute, putting up $300,000 to get things started."
20020731-nyt_20454_20670,train,2.56,3.11,3.0,"""I saw a lot of kids and young men out there with no dads and no structure who couldn't read and some of them were beginning to realize that there is no growing old as a crack dealer -- you either die or go to jail,"""
20020731-nyt_20454_20679,train,2.5,2.9,2.9,"""I saw a lot of kids and young men out there with no dads and no structure who couldn't read and some of them were beginning to realize that there is no growing old as a crack dealer -- you either die or go to jail,"" he said."
20020731-nyt_20680_20813,train,2.9,2.9,2.8,"""My experience in the automotive industry was there was a dire shortage of auto technicians not only in America but internationally."""
20020731-nyt_20814_20879,test,3.3,3.4,3.2,"So, Starke matched a problem with a problem and found a solution."
20020731-nyt_20880_20922,train,3.17,2.67,3.17,The institute has a full-time staff of 18.
20020731-nyt_20923_20952,dev,2.89,2.89,3.33,Twelve of those are teachers.
20020731-nyt_20953_21006,train,3.1,2.9,3.0,Seventy students are participating in summer classes.
20020731-nyt_21120_21184,test,3.0,2.9,3.1,"Angela Nafis, 47, of Ecuador, has been in the school for a year."
20020731-nyt_21185_21257,train,3.2,3.0,3.0,"She learned to speak English, got a driver's license and earned her GED."
20020731-nyt_2122_2155,train,3.2,3.0,3.2,"""The document speaks for itself,"""
20020731-nyt_21258_21341,train,2.9,2.9,3.0,"Charles Easterling, 24, said he had been enrolled for a month but lived ""wherever."""
20020731-nyt_21330_21341,train,2.9,2.9,3.3,"""wherever."""
20020731-nyt_21342_21399,train,2.2,3.4,2.8,"""I'm homeless now trying to find a place to lay my head,"""
20020731-nyt_21409_21468,train,3.1,2.9,2.8,Starke said the school was helping Easterling find housing.
20020731-nyt_21469_21531,train,3.1,3.3,3.2,Easterling said he would do whatever it took to become stable.
20020731-nyt_21606_21692,train,3.3,3.2,3.0,Not bad for a guy who was kicked out of high school in 1997 for threatening a teacher.
20020731-nyt_21693_21783,train,3.78,3.11,3.44,"""I did a lot of walking, got an interview and got a job and an opportunity of a lifetime,"""
20020731-nyt_21693_21798,test,3.33,3.0,3.22,"""I did a lot of walking, got an interview and got a job and an opportunity of a lifetime,"" Orellana said."
20020731-nyt_21799_21891,train,3.3,3.0,3.4,"""It shows if you have the will and the dedication here you can learn a lot and be something."
20020731-nyt_21799_21949,train,3.7,3.3,3.4,"""It shows if you have the will and the dedication here you can learn a lot and be something. It taught me maturity. This school is like a big family."""
20020731-nyt_21892_21914,train,3.0,2.89,3.22,It taught me maturity.
20020731-nyt_21915_21949,train,3.0,2.9,3.0,"This school is like a big family."""
20020731-nyt_21950_22050,train,3.0,2.62,3.0,"Edward Jewell, 56, retired from his job as a copyright assistant at the Library of Congress in 1993."
20020731-nyt_22051_22113,train,3.38,3.25,3.12,"""I've been flapping my wings since until I found this school,"""
20020731-nyt_22051_22122,dev,3.1,3.2,3.1,"""I've been flapping my wings since until I found this school,"" he said."
20020731-nyt_22123_22145,train,3.0,2.88,3.13,"""I needed a new skill."
20020731-nyt_22146_22182,train,3.4,2.9,2.9,"This has been invaluable, enriching."
20020731-nyt_22183_22220,train,3.1,3.1,3.2,I get up and come down here at 6 a.m.
20020731-nyt_22221_22257,train,3.83,3.67,3.33,every day full of joy and energized.
20020731-nyt_22258_22383,train,3.89,3.33,3.22,"I'm grateful to George Starke to have had the vision to set something like this up, not just for me but for all the students."
20020731-nyt_2232_2454,train,2.8,3.2,3.3,"Within minutes after the committee released its letter publicly, Torricelli took the Senate floor Tuesday night to apologize to the people of New Jersey for allowing his seat in the chamber ""to be placed in this position."""
20020731-nyt_22384_22485,dev,3.5,3.4,3.3,George is doing what he's supposed to be doing because God is blessing him and he's sure blessing me.
20020731-nyt_22486_22582,train,3.2,3.0,2.9,"And when I become a technician, I will help the poor and needy by giving them affordable rates."""
20020731-nyt_22583_22669,train,3.0,2.9,3.1,Starke said the school would move to a building near the city's bus depot in the fall.
20020731-nyt_22670_22752,test,3.0,2.9,3.0,The city has talked with Starke about using his students for some vehicle repairs.
20020731-nyt_22753_22821,train,3.25,3.0,3.5,He is proud of the red Cobra 427 that sits in the school's workshop.
20020731-nyt_22822_22936,train,3.0,2.86,2.86,It was rebuilt from shell to finish by his first class and was included in the district's millennium celebrations.
20020731-nyt_22937_22981,train,3.0,3.0,3.0,His current class is rebuilding a black one.
20020731-nyt_22982_23024,train,3.0,3.1,3.2,This one will be auctioned for the school.
20020731-nyt_23025_23054,train,2.7,3.2,2.6,"""I just wanted to be a part,"""
20020731-nyt_23025_23146,train,2.4,3.2,2.8,"""I just wanted to be a part,"" said Starke, who is certain he is the lone Redskin, past or present, who lives in the city."
20020731-nyt_23147_23178,dev,3.1,3.0,3.0,He has lived here for 20 years.
20020731-nyt_23179_23261,train,2.8,2.8,3.3,"""A lot of kids are afraid of 'the process' and I wanted to take 'the process' out."
20020731-nyt_23179_23569,train,3.4,3.2,3.4,"""A lot of kids are afraid of 'the process' and I wanted to take 'the process' out. For this school, once they are in, all they have to do is come every day, come on time every day and work hard. A little more than 50 percent of our kids make it through. I want it to be more, but my job is not to see that everybody makes it; my job is to see that everybody has the opportunity to make it."""
20020731-nyt_23208_23221,train,3.1,2.6,3.1,'the process'
20020731-nyt_23243_23256,train,2.9,3.0,2.9,'the process'
20020731-nyt_23262_23373,train,3.12,3.25,3.25,"For this school, once they are in, all they have to do is come every day, come on time every day and work hard."
20020731-nyt_23374_23432,train,2.89,2.56,3.11,A little more than 50 percent of our kids make it through.
20020731-nyt_23433_23569,train,3.0,3.0,3.44,"I want it to be more, but my job is not to see that everybody makes it; my job is to see that everybody has the opportunity to make it."""
20020731-nyt_23634_23885,test,3.3,3.4,3.2,"The 1933 double eagle, a $20 gold piece with a mysterious history that involves a president, a king and a Secret Service sting operation, was auctioned Tuesday last night for a record price for a coin, $7.59 million, nearly double the previous record."
20020731-nyt_23886_24069,train,3.4,3.3,3.2,"The anonymous buyer, believed to be an individual collector who lives in the United States, made the winning bid in a fiercely contested nine-minute auction at Sotheby's in Manhattan."
20020731-nyt_24070_24262,train,3.0,3.1,3.2,"Eight bidders were joined by 500 coin collectors and dealers in an auction house audience seemingly devoid of celebrity bidders, while an additional 534 observers followed the bidding on eBay."
20020731-nyt_2422_2454,train,3.11,2.89,2.67,"""to be placed in this position."""
20020731-nyt_24263_24498,train,3.0,2.78,3.11,"As auction houses prepare for their fall seasons in an uncertain economy, the sale price ""suggests that the marketplace for important items is enormously strong,"" said David Redden, a vice chairman at Sotheby's, who was the auctioneer."
20020731-nyt_24352_24425,dev,3.3,2.9,3.1,"""suggests that the marketplace for important items is enormously strong,"""
20020731-nyt_24499_24546,train,3.43,3.43,3.29,"""This is an astonishing new record for a coin,"""
20020731-nyt_24499_24555,train,3.4,3.4,3.0,"""This is an astonishing new record for a coin,"" he said."
20020731-nyt_24556_24835,train,3.0,3.25,3.12,"In an unprecedented move, the auction proceeds were split by the U.S. Mint and a London coin dealer, Stephen Fenton, who had won that right in court after having been arrested by Secret Service agents for trying to sell the coin in the Waldorf-Astoria Hotel in Manhattan in 1996."
20020731-nyt_2455_2748,train,3.0,2.88,3.0,"During nearly seven hours of sworn testimony last week before the members and staff of the ethics panel, Torricelli said that he had not taken any gifts from Chang, and that what items he had accepted from the businessman he had later paid Chang for, one person familiar with his account said."
20020731-nyt_24836_25023,train,3.3,2.9,3.6,"Henrietta Holsman Fore, the director of the U.S. Mint, who witnessed the sale, said, ""The monies we receive will go toward helping to pay down the debt and to fight the war on terrorism."""
20020731-nyt_24921_25023,train,3.0,2.9,2.9,"""The monies we receive will go toward helping to pay down the debt and to fight the war on terrorism."""
20020731-nyt_25024_25132,train,3.1,2.9,3.2,"Fenton commented that the double eagle had been on ""a long historic journey, with a very satisfying ending."""
20020731-nyt_25075_25132,train,3.8,3.3,3.0,"""a long historic journey, with a very satisfying ending."""
20020731-nyt_25143_25174,train,4.56,4.0,3.78,"""I am thrilled with the price."""
20020731-nyt_25175_25282,train,3.1,3.1,3.2,"The previous numismatic record holder was an 1804 U.S. silver dollar, which sold for $4.14 million in 1999."
20020731-nyt_25283_25405,test,3.2,2.9,3.2,"Sotheby's partner in the one-lot auction was Stack's Rare Coins, with which it shared the customary 15 percent commission."
20020731-nyt_25406_25498,train,3.2,3.3,3.2,"""I have never seen as much interest in the sale of any coin in my 30 years in the business,"""
20020731-nyt_25406_25555,train,3.14,3.0,3.0,"""I have never seen as much interest in the sale of any coin in my 30 years in the business,"" said Lawrence R. Stack, the company's managing director."
20020731-nyt_25556_25589,dev,3.0,3.12,3.5,"""This is the Mona Lisa of coins,"""
20020731-nyt_25556_25718,train,3.11,3.11,3.22,"""This is the Mona Lisa of coins,"" said Beth Deisher, editor of Coin World, the largest weekly coin publication in the United States, with a circulation of 85,000."
20020731-nyt_25719_25733,train,3.3,3.1,3.1,"""It is unique."
20020731-nyt_25719_25751,train,3.2,3.2,2.9,"""It is unique. Forbidden fruit."""
20020731-nyt_25734_25751,train,3.0,3.56,3.11,"Forbidden fruit."""
20020731-nyt_25752_25870,train,3.3,3.2,3.2,"Collectors' Web sites have surged with speculation about the sale price, and enthusiasts even organized betting pools."
20020731-nyt_25871_26014,train,3.1,3.0,3.0,"On Tuesday night, Redden took the podium for nine minutes before the gavel came down, recognizing bidders in the audience and on the telephone."
20020731-nyt_26015_26140,train,3.3,3.2,3.2,"The tension in the crowd was broken with a burst of applause after the $5 million mark, and a louder explosion at $6 million."
20020731-nyt_26141_26314,train,2.9,2.7,3.1,"The rumor in the crowd had been that ""anything under $6 million would be a bargain,"" said Ute Wartenberg, executive director of the American Numismatic Society in Manhattan."
20020731-nyt_26178_26225,train,3.22,3.22,3.11,"""anything under $6 million would be a bargain,"""
20020731-nyt_26315_26357,train,2.62,2.88,3.0,Most bidders dropped out after that price.
20020731-nyt_26508_26592,train,3.3,3.1,3.1,"The sale price of $6.6 million, when added to the commission, totaled $7.59 million."
20020731-nyt_26593_26842,train,3.1,3.3,3.3,"The auction attendance was swelled by coin collectors who had gathered on the eve of the American Numismatic Association Convention, the largest coin show of the year, expected to draw more than 10,000 people to the Marriott Marquis Hotel Wednesday."
20020731-nyt_26843_26923,test,3.0,3.0,3.0,"""So the auction was almost like the ribbon-cutting ceremony for the convention,"""
20020731-nyt_26843_26935,train,3.25,2.75,3.12,"""So the auction was almost like the ribbon-cutting ceremony for the convention,"" Stack said."
20020731-nyt_26936_27070,train,3.6,3.5,3.3,"Fore of the mint said the high price for the coin was reached ""because it is one of a kind, it is beautiful and it has a great story."""
20020731-nyt_26998_27070,train,3.8,3.5,3.2,"""because it is one of a kind, it is beautiful and it has a great story."""
20020731-nyt_27071_27304,train,3.2,3.0,3.1,"The coin was the only 1933 double eagle that has ever been legally offered for sale, and its Maltese Falconesque history only recently came to light, thanks to documents unearthed during the five-year legal battle over its ownership."
20020731-nyt_27305_27466,train,3.12,2.5,3.25,"In 1792, it was deemed that all gold and silver U.S. coins would bear the depiction of an eagle, but gold pieces were issued only after a gold rush boom in 1850."
20020731-nyt_27467_27569,train,3.11,3.0,3.0,They were called double eagles because their face value was twice that of the original $10 gold piece.
20020731-nyt_2749_3003,test,3.0,2.6,3.1,"Torricelli also insisted that he had not done any unusual favors for Chang, who first turned to the senator in 1995 for help in winning the repayment of some $71 million he said he was then owed in a failed business deal with the North Korean government."
20020731-nyt_27570_27764,train,3.2,3.3,3.1,"Following the suggestion of President Theodore Roosevelt, the sculptor Augustus Saint-Gaudens redesigned the coin in 1907 in high relief, forever after giving the coins the designation ""saints."""
20020731-nyt_27755_27764,train,3.1,2.8,3.0,"""saints."""
20020731-nyt_27765_27974,train,2.8,2.9,3.2,"But in 1933, President Franklin D. Roosevelt took the United States off the gold standard, and ordered all the 1933 saints already manufactured destroyed, save for two reserved for the Smithsonian Institution."
20020731-nyt_27975_28015,train,2.67,3.0,3.44,They were never declared legal currency.
20020731-nyt_28016_28125,train,2.9,2.8,2.9,"Presumably after being stolen by a mint employee, nine double eagles surfaced during the mid-1940s and 1950s."
20020731-nyt_28126_28181,train,2.8,3.0,2.9,They were seized by the Secret Service and melted down.
20020731-nyt_28182_28411,train,3.0,2.67,3.0,"But before these coins came to light, the royal legation of Egypt turned up with one at the Department of the Treasury, and somehow got an official to issue an export license for the coin to enhance the collection of King Farouk."
20020731-nyt_28412_28489,train,2.7,3.0,3.0,"By the time that blunder was discovered, the coin had left the United States."
20020731-nyt_28490_28588,train,2.88,3.0,2.88,"In 1954, after the king was deposed, his coins were sold at auction and the double eagle vanished."
20020731-nyt_28589_28641,train,3.0,2.9,3.1,It went underground until it came to Fenton in 1995.
20020731-nyt_28642_28852,train,2.9,2.9,3.1,"His arrest in Manhattan, after attempting to sell the coin for $1.5 million, led to a court battle over whether -- thanks to the Treasury's mistaken export permission in 1944 -- the coin could be legally owned."
20020731-nyt_28914_29110,train,2.89,3.0,3.0,The coin once again escaped destruction when it was moved from the Treasury Department vault in 7 World Trade Center eight months before the building collapsed after the Sept. 11 terrorist attack.
20020731-nyt_29111_29166,train,3.2,3.1,2.8,The record price was seen as a gift by coin collectors.
20020731-nyt_29167_29279,dev,3.2,2.8,3.2,"""Many people believe that our great coin rarities are vastly undervalued in comparison to old master paintings,"""
20020731-nyt_29167_29293,train,2.86,3.0,3.0,"""Many people believe that our great coin rarities are vastly undervalued in comparison to old master paintings,"" Deisher said."
20020731-nyt_29294_29435,train,3.0,2.75,3.0,"In a ceremony after the sale, Fore of the mint declared the coin the only 1933 double eagle ever to be legally issued by the U.S. government."
20020731-nyt_29436_29486,train,3.11,3.0,3.11,"This ""monetized"" the coin, making it legal tender."
20020731-nyt_29441_29452,train,2.9,2.6,3.1,"""monetized"""
20020731-nyt_29487_29643,train,3.1,2.9,3.1,"The buyer will receive a certificate of transfer stating just that, but only after paying the auction price and a fee of $20 for the face value of the coin."
20020731-nyt_29699_29837,train,3.0,2.86,3.0,Following are excerpts from the findings of the Senate Ethics Committee's report on Sen. Robert G. Torricelli's dealings with David Chang:
20020731-nyt_29841_30239,train,2.5,3.3,3.3,"Your acceptance of a television and stereo CD player upon payment from David Chang of an amount you understood to be the cost to Mr. Chang, rather than fair market retail value, evidenced poor judgment, displayed a lack of due regard for Senate rules and resulted in a violation of the Senate Gifts Rules (35) and, consequently, a violation of your public disclosure obligations under Senate rules."
20020731-nyt_3004_3041,train,2.7,2.7,3.1,The Ethics Committee was unconvinced.
20020731-nyt_30243_30713,test,2.6,2.8,3.3,"Your acceptance on loan from Mr. Chang of bronze statues (eagle and bronco buster) for display in your Senate office under your office's policy of accepting the loan of home state artwork was not consistent with Senate rules governing such loans, evidenced poor judgment, displayed a lack of due regard for the Senate rules and resulted in a violation of the Senate Gifts Rule (35) and, consequently, a violation of your public disclosure obligations under Senate rules."
20020731-nyt_3042_3287,dev,2.91,2.91,3.09,"In its letter, which was signed by all six members, the panel wrote that it was ""troubled by incongruities, inconsistencies and conflicts, particularly concerning actions taken by you which were or could have been of potential benefit to Chang."""
